Transaction_ID,Risk_Type
TXN08329,Misstatement
TXN08330,None
TXN08331,None
TXN08332,None
TXN08333,None
TXN08334,None
TXN08335,None
TXN08336,None
TXN08337,Error
TXN08338,None
TXN08339,None
TXN08340,None
TXN08341,None
TXN08342,None
TXN08343,None
TXN08344,None
TXN08345,Misstatement
TXN08346,None
TXN08347,None
TXN08348,None
TXN08349,None
TXN08350,None
TXN08351,None
TXN08352,None
TXN08353,Misstatement
TXN08354,None
TXN08355,None
TXN08356,None
TXN08357,None
TXN08358,None
TXN08359,None
TXN08360,None
TXN08361,None
TXN08362,None
TXN08363,None
TXN08364,None
TXN08365,None
TXN08366,None
TXN08367,None
TXN08368,None
TXN08369,None
TXN08370,None
TXN08371,None
TXN08372,None
TXN08373,None
TXN08374,None
TXN08375,None
TXN08376,None
TXN08377,None
TXN08378,None
TXN08379,None
TXN08380,None
TXN08381,None
TXN08382,None
TXN08383,None
TXN08384,Misstatement
TXN08385,None
TXN08386,None
TXN08387,Fraud
TXN08388,None
TXN08389,None
TXN08390,None
TXN08391,None
TXN08392,None
TXN08393,Misstatement
TXN08394,None
TXN08395,None
TXN08396,None
TXN08397,None
TXN08398,None
TXN08399,Fraud
TXN08400,Misstatement
TXN08401,None
TXN08402,Fraud
TXN08403,None
TXN08404,None
TXN08405,None
TXN08406,None
TXN08407,None
TXN08408,None
TXN08409,None
TXN08410,None
TXN08411,None
TXN08412,Error
TXN08413,None
TXN08414,None
TXN08415,None
TXN08416,None
TXN08417,None
TXN08418,None
TXN08419,None
TXN08420,None
TXN08421,None
TXN08422,None
TXN08423,None
TXN08424,None
TXN08425,None
TXN08426,None
TXN08427,None
TXN08428,Fraud
TXN08429,None
TXN08430,None
TXN08431,None
TXN08432,None
TXN08433,None
TXN08434,Error
TXN08435,Misstatement
TXN08436,None
TXN08437,None
TXN08438,None
TXN08439,None
TXN08440,None
TXN08441,None
TXN08442,None
TXN08443,None
TXN08444,None
TXN08445,None
TXN08446,None
TXN08447,None
TXN08448,Error
TXN08449,None
TXN08450,None
TXN08451,None
TXN08452,None
TXN08453,None
TXN08454,None
TXN08455,Misstatement
TXN08456,None
TXN08457,None
TXN08458,None
TXN08459,Fraud
TXN08460,None
TXN08461,Error
TXN08462,Fraud
TXN08463,None
TXN08464,None
TXN08465,Error
TXN08466,None
TXN08467,None
TXN08468,None
TXN08469,None
TXN08470,None
TXN08471,None
TXN08472,None
TXN08473,None
TXN08474,None
TXN08475,Misstatement
TXN08476,None
TXN08477,None
TXN08478,None
TXN08479,None
TXN08480,Fraud
TXN08481,None
TXN08482,None
TXN08483,Error
TXN08484,Error
TXN08485,None
TXN08486,None
TXN08487,None
TXN08488,None
TXN08489,None
TXN08490,None
TXN08491,None
TXN08492,None
TXN08493,None
TXN08494,Error
TXN08495,None
TXN08496,Fraud
TXN08497,Misstatement
TXN08498,None
TXN08499,None
TXN08500,None
TXN08501,None
TXN08502,None
TXN08503,None
TXN08504,Misstatement
TXN08505,None
TXN08506,None
TXN08507,None
TXN08508,None
TXN08509,Misstatement
TXN08510,None
TXN08511,None
TXN08512,None
TXN08513,None
TXN08514,None
TXN08515,None
TXN08516,None
TXN08517,Error
TXN08518,Misstatement
TXN08519,None
TXN08520,None
TXN08521,None
TXN08522,None
TXN08523,None
TXN08524,None
TXN08525,None
TXN08526,None
TXN08527,None
TXN08528,None
TXN08529,None
TXN08530,None
TXN08531,Error
TXN08532,None
TXN08533,None
TXN08534,None
TXN08535,None
TXN08536,None
TXN08537,None
TXN08538,Misstatement
TXN08539,None
TXN08540,Misstatement
TXN08541,None
TXN08542,None
TXN08543,None
TXN08544,None
TXN08545,None
TXN08546,None
TXN08547,None
TXN08548,None
TXN08549,None
TXN08550,None
TXN08551,Misstatement
TXN08552,None
TXN08553,None
TXN08554,None
TXN08555,None
TXN08556,None
TXN08557,None
TXN08558,None
TXN08559,None
TXN08560,None
TXN08561,None
TXN08562,Misstatement
TXN08563,None
TXN08564,Error
TXN08565,None
TXN08566,None
TXN08567,Fraud
TXN08568,Error
TXN08569,None
TXN08570,None
TXN08571,None
TXN08572,None
TXN08573,None
TXN08574,None
TXN08575,Error
TXN08576,None
TXN08577,None
TXN08578,None
TXN08579,None
TXN08580,None
TXN08581,None
TXN08582,None
TXN08583,Error
TXN08584,None
TXN08585,None
TXN08586,None
TXN08587,Misstatement
TXN08588,None
TXN08589,None
TXN08590,None
TXN08591,None
TXN08592,None
TXN08593,None
TXN08594,Error
TXN08595,None
TXN08596,None
TXN08597,None
TXN08598,None
TXN08599,None
TXN08600,None
TXN08601,None
TXN08602,None
TXN08603,Misstatement
TXN08604,None
TXN08605,None
TXN08606,None
TXN08607,None
TXN08608,None
TXN08609,None
TXN08610,Error
TXN08611,None
TXN08612,Fraud
TXN08613,Fraud
TXN08614,None
TXN08615,None
TXN08616,Fraud
TXN08617,Misstatement
TXN08618,None
TXN08619,None
TXN08620,None
TXN08621,Fraud
TXN08622,None
TXN08623,None
TXN08624,None
TXN08625,None
TXN08626,None
TXN08627,None
TXN08628,Error
TXN08629,None
TXN08630,None
TXN08631,None
TXN08632,None
TXN08633,None
TXN08634,None
TXN08635,None
TXN08636,None
TXN08637,None
TXN08638,None
TXN08639,None
TXN08640,None
TXN08641,None
TXN08642,None
TXN08643,None
TXN08644,None
TXN08645,None
TXN08646,None
TXN08647,None
TXN08648,None
TXN08649,None
TXN08650,None
TXN08651,None
TXN08652,None
TXN08653,None
TXN08654,None
TXN08655,None
TXN08656,None
TXN08657,None
TXN08658,None
TXN08659,None
TXN08660,Misstatement
TXN08661,None
TXN08662,None
TXN08663,None
TXN08664,None
TXN08665,None
TXN08666,None
TXN08667,None
TXN08668,None
TXN08669,None
TXN08670,None
TXN08671,Error
TXN08672,None
TXN08673,None
TXN08674,None
TXN08675,None
TXN08676,None
TXN08677,None
TXN08678,None
TXN08679,None
TXN08680,None
TXN08681,None
TXN08682,None
TXN08683,None
TXN08684,None
TXN08685,None
TXN08686,None
TXN08687,None
TXN08688,None
TXN08689,None
TXN08690,None
TXN08691,None
TXN08692,None
TXN08693,None
TXN08694,None
TXN08695,None
TXN08696,None
TXN08697,Fraud
TXN08698,None
TXN08699,None
TXN08700,None
TXN08701,Misstatement
TXN08702,None
TXN08703,None
TXN08704,None
TXN08705,None
TXN08706,None
TXN08707,None
TXN08708,None
TXN08709,None
TXN08710,None
TXN08711,None
TXN08712,None
TXN08713,None
TXN08714,None
TXN08715,Error
TXN08716,None
TXN08717,None
TXN08718,None
TXN08719,Misstatement
TXN08720,None
TXN08721,None
TXN08722,None
TXN08723,None
TXN08724,None
TXN08725,Error
TXN08726,None
TXN08727,None
TXN08728,None
TXN08729,None
TXN08730,None
TXN08731,None
TXN08732,None
TXN08733,None
TXN08734,None
TXN08735,None
TXN08736,Misstatement
TXN08737,None
TXN08738,None
TXN08739,None
TXN08740,None
TXN08741,None
TXN08742,None
TXN08743,None
TXN08744,None
TXN08745,None
TXN08746,None
TXN08747,None
TXN08748,None
TXN08749,None
TXN08750,None
TXN08751,None
TXN08752,None
TXN08753,None
TXN08754,None
TXN08755,Error
TXN08756,Error
TXN08757,None
TXN08758,None
TXN08759,None
TXN08760,None
TXN08761,None
TXN08762,None
TXN08763,None
TXN08764,Misstatement
TXN08765,None
TXN08766,None
TXN08767,None
TXN08768,None
TXN08769,None
TXN08770,None
TXN08771,None
TXN08772,None
TXN08773,None
TXN08774,None
TXN08775,Fraud
TXN08776,None
TXN08777,Fraud
TXN08778,None
TXN08779,None
TXN08780,None
TXN08781,None
TXN08782,Error
TXN08783,None
TXN08784,None
TXN08785,None
TXN08786,None
TXN08787,None
TXN08788,None
TXN08789,None
TXN08790,None
TXN08791,Misstatement
TXN08792,None
TXN08793,None
TXN08794,None
TXN08795,None
TXN08796,None
TXN08797,None
TXN08798,None
TXN08799,None
TXN08800,None
TXN08801,None
TXN08802,None
TXN08803,None
TXN08804,Error
TXN08805,None
TXN08806,None
TXN08807,None
TXN08808,None
TXN08809,None
TXN08810,None
TXN08811,None
TXN08812,None
TXN08813,None
TXN08814,None
TXN08815,None
TXN08816,None
TXN08817,None
TXN08818,None
TXN08819,None
TXN08820,None
TXN08821,None
TXN08822,Error
TXN08823,None
TXN08824,None
TXN08825,Fraud
TXN08826,None
TXN08827,None
TXN08828,None
TXN08829,None
TXN08830,None
TXN08831,None
TXN08832,None
TXN08833,None
TXN08834,None
TXN08835,Fraud
TXN08836,None
TXN08837,None
TXN08838,None
TXN08839,Fraud
TXN08840,None
TXN08841,None
TXN08842,Misstatement
TXN08843,None
TXN08844,Fraud
TXN08845,None
TXN08846,None
TXN08847,Misstatement
TXN08848,None
TXN08849,None
TXN08850,None
TXN08851,Error
TXN08852,None
TXN08853,None
TXN08854,None
TXN08855,None
TXN08856,None
TXN08857,None
TXN08858,None
TXN08859,None
TXN08860,None
TXN08861,None
TXN08862,None
TXN08863,Misstatement
TXN08864,None
TXN08865,None
TXN08866,None
TXN08867,None
TXN08868,None
TXN08869,None
TXN08870,None
TXN08871,Fraud
TXN08872,None
TXN08873,None
TXN08874,None
TXN08875,Error
TXN08876,None
TXN08877,None
TXN08878,None
TXN08879,None
TXN08880,None
TXN08881,None
TXN08882,None
TXN08883,None
TXN08884,None
TXN08885,None
TXN08886,None
TXN08887,None
TXN08888,None
TXN08889,None
TXN08890,None
TXN08891,None
TXN08892,None
TXN08893,Error
TXN08894,None
TXN08895,None
TXN08896,None
TXN08897,None
TXN08898,None
TXN08899,None
TXN08900,Fraud
TXN08901,None
TXN08902,Misstatement
TXN08903,None
TXN08904,None
TXN08905,None
TXN08906,None
TXN08907,None
TXN08908,None
TXN08909,None
TXN08910,Error
TXN08911,None
TXN08912,None
TXN08913,Fraud
TXN08914,None
TXN08915,None
TXN08916,None
TXN08917,None
TXN08918,None
TXN08919,None
TXN08920,None
TXN08921,None
TXN08922,None
TXN08923,None
TXN08924,None
TXN08925,None
TXN08926,None
TXN08927,None
TXN08928,None
TXN08929,None
TXN08930,Misstatement
TXN08931,None
TXN08932,None
TXN08933,None
TXN08934,None
TXN08935,None
TXN08936,None
TXN08937,None
TXN08938,Misstatement
TXN08939,None
TXN08940,None
TXN08941,None
TXN08942,None
TXN08943,Error
TXN08944,Fraud
TXN08945,None
TXN08946,Misstatement
TXN08947,None
TXN08948,Misstatement
TXN08949,None
TXN08950,None
TXN08951,None
TXN08952,None
TXN08953,None
TXN08954,None
TXN08955,None
TXN08956,None
TXN08957,None
TXN08958,Fraud
TXN08959,None
TXN08960,Fraud
TXN08961,None
TXN08962,None
TXN08963,None
TXN08964,None
TXN08965,None
TXN08966,None
TXN08967,None
TXN08968,None
TXN08969,None
TXN08970,None
TXN08971,None
TXN08972,None
TXN08973,None
TXN08974,None
TXN08975,None
TXN08976,None
TXN08977,None
TXN08978,None
TXN08979,None
TXN08980,None
TXN08981,None
TXN08982,None
TXN08983,None
TXN08984,None
TXN08985,None
TXN08986,None
TXN08987,None
TXN08988,Misstatement
TXN08989,None
TXN08990,None
TXN08991,None
TXN08992,None
TXN08993,None
TXN08994,None
TXN08995,None
TXN08996,None
TXN08997,None
TXN08998,Error
TXN08999,None
TXN09000,Error
TXN09001,Error
TXN09002,None
TXN09003,None
TXN09004,None
TXN09005,None
TXN09006,None
TXN09007,None
TXN09008,None
TXN09009,None
TXN09010,None
TXN09011,None
TXN09012,None
TXN09013,None
TXN09014,None
TXN09015,None
TXN09016,None
TXN09017,None
TXN09018,None
TXN09019,None
TXN09020,None
TXN09021,None
TXN09022,Error
TXN09023,None
TXN09024,None
TXN09025,None
TXN09026,None
TXN09027,None
TXN09028,None
TXN09029,Fraud
TXN09030,None
TXN09031,None
TXN09032,None
TXN09033,None
TXN09034,None
TXN09035,None
TXN09036,None
TXN09037,None
TXN09038,None
TXN09039,None
TXN09040,None
TXN09041,None
TXN09042,None
TXN09043,Misstatement
TXN09044,None
TXN09045,None
TXN09046,None
TXN09047,None
TXN09048,None
TXN09049,Fraud
TXN09050,None
TXN09051,None
TXN09052,None
TXN09053,None
TXN09054,None
TXN09055,None
TXN09056,Error
TXN09057,Fraud
TXN09058,None
TXN09059,None
TXN09060,None
TXN09061,Error
TXN09062,Error
TXN09063,None
TXN09064,None
TXN09065,None
TXN09066,None
TXN09067,None
TXN09068,None
TXN09069,None
TXN09070,None
TXN09071,Misstatement
TXN09072,None
TXN09073,None
TXN09074,None
TXN09075,None
TXN09076,None
TXN09077,None
TXN09078,None
TXN09079,None
TXN09080,None
TXN09081,None
TXN09082,None
TXN09083,None
TXN09084,None
TXN09085,None
TXN09086,None
TXN09087,None
TXN09088,Misstatement
TXN09089,None
TXN09090,None
TXN09091,None
TXN09092,None
TXN09093,None
TXN09094,None
TXN09095,None
TXN09096,Fraud
TXN09097,None
TXN09098,None
TXN09099,Error
TXN09100,None
TXN09101,None
TXN09102,None
TXN09103,None
TXN09104,None
TXN09105,None
TXN09106,None
TXN09107,None
TXN09108,None
TXN09109,None
TXN09110,None
TXN09111,Misstatement
TXN09112,None
TXN09113,None
TXN09114,None
TXN09115,None
TXN09116,None
TXN09117,None
TXN09118,Fraud
TXN09119,Error
TXN09120,Fraud
TXN09121,Error
TXN09122,None
TXN09123,None
TXN09124,Fraud
TXN09125,None
TXN09126,Error
TXN09127,None
TXN09128,None
TXN09129,None
TXN09130,Fraud
TXN09131,None
TXN09132,None
TXN09133,None
TXN09134,None
TXN09135,None
TXN09136,None
TXN09137,None
TXN09138,None
TXN09139,None
TXN09140,None
TXN09141,None
TXN09142,None
TXN09143,Fraud
TXN09144,None
TXN09145,None
TXN09146,None
TXN09147,None
TXN09148,None
TXN09149,None
TXN09150,None
TXN09151,None
TXN09152,None
TXN09153,None
TXN09154,None
TXN09155,None
TXN09156,None
TXN09157,Fraud
TXN09158,None
TXN09159,None
TXN09160,None
TXN09161,Error
TXN09162,None
TXN09163,None
TXN09164,None
TXN09165,Fraud
TXN09166,None
TXN09167,Error
TXN09168,None
TXN09169,None
TXN09170,None
TXN09171,None
TXN09172,Misstatement
TXN09173,None
TXN09174,None
TXN09175,None
TXN09176,None
TXN09177,None
TXN09178,None
TXN09179,None
TXN09180,None
TXN09181,None
TXN09182,None
TXN09183,None
TXN09184,None
TXN09185,None
TXN09186,None
TXN09187,None
TXN09188,None
TXN09189,Error
TXN09190,None
TXN09191,Misstatement
TXN09192,None
TXN09193,Error
TXN09194,None
TXN09195,None
TXN09196,None
TXN09197,None
TXN09198,Fraud
TXN09199,None
TXN09200,None
TXN09201,Misstatement
TXN09202,None
TXN09203,None
TXN09204,None
TXN09205,Fraud
TXN09206,None
TXN09207,None
TXN09208,None
TXN09209,None
TXN09210,None
TXN09211,Misstatement
TXN09212,Fraud
TXN09213,None
TXN09214,None
TXN09215,None
TXN09216,None
TXN09217,None
TXN09218,Fraud
TXN09219,None
TXN09220,None
TXN09221,None
TXN09222,None
TXN09223,None
TXN09224,None
TXN09225,Misstatement
TXN09226,Misstatement
TXN09227,None
TXN09228,Fraud
TXN09229,None
TXN09230,None
TXN09231,None
TXN09232,None
TXN09233,Fraud
TXN09234,None
TXN09235,None
TXN09236,None
TXN09237,None
TXN09238,None
TXN09239,None
TXN09240,None
TXN09241,None
TXN09242,None
TXN09243,None
TXN09244,None
TXN09245,None
TXN09246,Misstatement
TXN09247,None
TXN09248,None
TXN09249,None
TXN09250,None
TXN09251,None
TXN09252,None
TXN09253,None
TXN09254,None
TXN09255,None
TXN09256,None
TXN09257,None
TXN09258,None
TXN09259,None
TXN09260,None
TXN09261,None
TXN09262,None
TXN09263,None
TXN09264,None
TXN09265,None
TXN09266,None
TXN09267,None
TXN09268,None
TXN09269,None
TXN09270,None
TXN09271,None
TXN09272,None
TXN09273,None
TXN09274,None
TXN09275,None
TXN09276,None
TXN09277,None
TXN09278,None
TXN09279,None
TXN09280,None
TXN09281,None
TXN09282,Fraud
TXN09283,None
TXN09284,None
TXN09285,None
TXN09286,None
TXN09287,None
TXN09288,None
TXN09289,None
TXN09290,None
TXN09291,None
TXN09292,None
TXN09293,None
TXN09294,None
TXN09295,Error
TXN09296,Fraud
TXN09297,Misstatement
TXN09298,None
TXN09299,Misstatement
TXN09300,None
TXN09301,None
TXN09302,None
TXN09303,None
TXN09304,None
TXN09305,None
TXN09306,None
TXN09307,None
TXN09308,None
TXN09309,None
TXN09310,None
TXN09311,None
TXN09312,None
TXN09313,None
TXN09314,None
TXN09315,None
TXN09316,None
TXN09317,None
TXN09318,None
TXN09319,None
TXN09320,None
TXN09321,None
TXN09322,Misstatement
TXN09323,None
TXN09324,None
TXN09325,None
TXN09326,Misstatement
TXN09327,None
TXN09328,None
TXN09329,None
TXN09330,None
TXN09331,None
TXN09332,None
TXN09333,None
TXN09334,None
TXN09335,None
TXN09336,None
TXN09337,None
TXN09338,Misstatement
TXN09339,None
TXN09340,None
TXN09341,None
TXN09342,None
TXN09343,None
TXN09344,None
TXN09345,None
TXN09346,Fraud
TXN09347,None
TXN09348,Error
TXN09349,None
TXN09350,Error
TXN09351,None
TXN09352,None
TXN09353,Misstatement
TXN09354,None
TXN09355,None
TXN09356,None
TXN09357,None
TXN09358,None
TXN09359,Error
TXN09360,None
TXN09361,None
TXN09362,None
TXN09363,None
TXN09364,None
TXN09365,None
TXN09366,None
TXN09367,None
TXN09368,None
TXN09369,None
TXN09370,None
TXN09371,None
TXN09372,None
TXN09373,None
TXN09374,Misstatement
TXN09375,None
TXN09376,None
TXN09377,None
TXN09378,None
TXN09379,Misstatement
TXN09380,None
TXN09381,None
TXN09382,None
TXN09383,None
TXN09384,None
TXN09385,None
TXN09386,Misstatement
TXN09387,Error
TXN09388,None
TXN09389,None
TXN09390,None
TXN09391,Fraud
TXN09392,Fraud
TXN09393,None
TXN09394,None
TXN09395,None
TXN09396,None
TXN09397,None
TXN09398,None
TXN09399,None
TXN09400,None
TXN09401,None
TXN09402,None
TXN09403,None
TXN09404,None
TXN09405,None
TXN09406,None
TXN09407,None
TXN09408,None
TXN09409,None
TXN09410,None
TXN09411,None
TXN09412,None
TXN09413,None
TXN09414,None
TXN09415,None
TXN09416,None
TXN09417,None
TXN09418,None
TXN09419,None
TXN09420,None
TXN09421,Fraud
TXN09422,None
TXN09423,None
TXN09424,None
TXN09425,Fraud
TXN09426,None
TXN09427,None
TXN09428,None
TXN09429,None
TXN09430,None
TXN09431,None
TXN09432,None
TXN09433,None
TXN09434,None
TXN09435,None
TXN09436,None
TXN09437,None
TXN09438,None
TXN09439,None
TXN09440,None
TXN09441,None
TXN09442,None
TXN09443,None
TXN09444,None
TXN09445,None
TXN09446,None
TXN09447,Error
TXN09448,None
TXN09449,None
TXN09450,None
TXN09451,None
TXN09452,None
TXN09453,None
TXN09454,None
TXN09455,Misstatement
TXN09456,None
TXN09457,None
TXN09458,Error
TXN09459,None
TXN09460,None
TXN09461,None
TXN09462,None
TXN09463,None
TXN09464,None
TXN09465,None
TXN09466,Misstatement
TXN09467,Error
TXN09468,Fraud
TXN09469,None
TXN09470,None
TXN09471,None
TXN09472,None
TXN09473,Error
TXN09474,None
TXN09475,Fraud
TXN09476,None
TXN09477,Fraud
TXN09478,Fraud
TXN09479,None
TXN09480,None
TXN09481,None
TXN09482,None
TXN09483,None
TXN09484,None
TXN09485,Error
TXN09486,None
TXN09487,None
TXN09488,None
TXN09489,None
TXN09490,None
TXN09491,None
TXN09492,None
TXN09493,None
TXN09494,None
TXN09495,None
TXN09496,None
TXN09497,None
TXN09498,None
TXN09499,Misstatement
TXN09500,None
TXN09501,None
TXN09502,None
TXN09503,None
TXN09504,Fraud
TXN09505,None
TXN09506,None
TXN09507,None
TXN09508,None
TXN09509,None
TXN09510,None
TXN09511,None
TXN09512,None
TXN09513,None
TXN09514,None
TXN09515,None
TXN09516,None
TXN09517,None
TXN09518,None
TXN09519,None
TXN09520,None
TXN09521,None
TXN09522,None
TXN09523,Fraud
TXN09524,None
TXN09525,None
TXN09526,None
TXN09527,Fraud
TXN09528,None
TXN09529,Fraud
TXN09530,Misstatement
TXN09531,None
TXN09532,Misstatement
TXN09533,None
TXN09534,None
TXN09535,None
TXN09536,None
TXN09537,None
TXN09538,None
TXN09539,None
TXN09540,None
TXN09541,None
TXN09542,None
TXN09543,None
TXN09544,None
TXN09545,None
TXN09546,None
TXN09547,None
TXN09548,None
TXN09549,None
TXN09550,Error
TXN09551,None
TXN09552,Fraud
TXN09553,None
TXN09554,None
TXN09555,None
TXN09556,None
TXN09557,None
TXN09558,None
TXN09559,None
TXN09560,None
TXN09561,None
TXN09562,None
TXN09563,None
TXN09564,None
TXN09565,None
TXN09566,None
TXN09567,None
TXN09568,Fraud
TXN09569,None
TXN09570,None
TXN09571,None
TXN09572,None
TXN09573,None
TXN09574,None
TXN09575,None
TXN09576,None
TXN09577,None
TXN09578,None
TXN09579,None
TXN09580,None
TXN09581,None
TXN09582,None
TXN09583,None
TXN09584,None
TXN09585,Fraud
TXN09586,None
TXN09587,None
TXN09588,None
TXN09589,None
TXN09590,None
TXN09591,None
TXN09592,None
TXN09593,None
TXN09594,None
TXN09595,None
TXN09596,None
TXN09597,None
TXN09598,None
TXN09599,None
TXN09600,None
TXN09601,None
TXN09602,None
TXN09603,None
TXN09604,None
TXN09605,None
TXN09606,None
TXN09607,None
TXN09608,None
TXN09609,None
TXN09610,None
TXN09611,None
TXN09612,None
TXN09613,Error
TXN09614,None
TXN09615,Misstatement
TXN09616,Error
TXN09617,None
TXN09618,Misstatement
TXN09619,None
TXN09620,None
TXN09621,None
TXN09622,None
TXN09623,None
TXN09624,None
TXN09625,None
TXN09626,None
TXN09627,None
TXN09628,Error
TXN09629,None
TXN09630,None
TXN09631,None
TXN09632,None
TXN09633,None
TXN09634,None
TXN09635,None
TXN09636,None
TXN09637,Misstatement
TXN09638,None
TXN09639,None
TXN09640,None
TXN09641,None
TXN09642,None
TXN09643,None
TXN09644,None
TXN09645,None
TXN09646,None
TXN09647,None
TXN09648,None
TXN09649,None
TXN09650,None
TXN09651,None
TXN09652,None
TXN09653,None
TXN09654,None
TXN09655,None
TXN09656,None
TXN09657,Fraud
TXN09658,None
TXN09659,None
TXN09660,None
TXN09661,None
TXN09662,None
TXN09663,None
TXN09664,None
TXN09665,None
TXN09666,None
TXN09667,None
TXN09668,None
TXN09669,None
TXN09670,None
TXN09671,None
TXN09672,None
TXN09673,None
TXN09674,None
TXN09675,None
TXN09676,None
TXN09677,Fraud
TXN09678,None
TXN09679,None
TXN09680,None
TXN09681,None
TXN09682,None
TXN09683,None
TXN09684,None
TXN09685,None
TXN09686,None
TXN09687,None
TXN09688,None
TXN09689,None
TXN09690,None
TXN09691,Fraud
TXN09692,None
TXN09693,None
TXN09694,None
TXN09695,None
TXN09696,None
TXN09697,None
TXN09698,None
TXN09699,None
TXN09700,None
TXN09701,None
TXN09702,None
TXN09703,None
TXN09704,None
TXN09705,None
TXN09706,None
TXN09707,None
TXN09708,None
TXN09709,None
TXN09710,None
TXN09711,None
TXN09712,Misstatement
TXN09713,None
TXN09714,None
TXN09715,None
TXN09716,None
TXN09717,None
TXN09718,None
TXN09719,None
TXN09720,None
TXN09721,None
TXN09722,None
TXN09723,None
TXN09724,None
TXN09725,None
TXN09726,Fraud
TXN09727,None
TXN09728,None
TXN09729,None
TXN09730,None
TXN09731,None
TXN09732,None
TXN09733,None
TXN09734,None
TXN09735,None
TXN09736,None
TXN09737,None
TXN09738,None
TXN09739,None
TXN09740,None
TXN09741,None
TXN09742,None
TXN09743,Misstatement
TXN09744,None
TXN09745,None
TXN09746,None
TXN09747,None
TXN09748,None
TXN09749,None
TXN09750,Fraud
TXN09751,None
TXN09752,None
TXN09753,None
TXN09754,None
TXN09755,None
TXN09756,None
TXN09757,None
TXN09758,Fraud
TXN09759,None
TXN09760,None
TXN09761,Misstatement
TXN09762,None
TXN09763,Error
TXN09764,Error
TXN09765,Misstatement
TXN09766,None
TXN09767,None
TXN09768,None
TXN09769,Error
TXN09770,None
TXN09771,None
TXN09772,None
TXN09773,None
TXN09774,None
TXN09775,None
TXN09776,None
TXN09777,None
TXN09778,Misstatement
TXN09779,None
TXN09780,None
TXN09781,None
TXN09782,None
TXN09783,None
TXN09784,Fraud
TXN09785,None
TXN09786,None
TXN09787,None
TXN09788,None
TXN09789,None
TXN09790,None
TXN09791,None
TXN09792,None
TXN09793,None
TXN09794,None
TXN09795,None
TXN09796,None
TXN09797,Misstatement
TXN09798,None
TXN09799,None
TXN09800,Fraud
TXN09801,None
TXN09802,None
TXN09803,None
TXN09804,None
TXN09805,None
TXN09806,None
TXN09807,None
TXN09808,None
TXN09809,Fraud
TXN09810,None
TXN09811,None
TXN09812,None
TXN09813,None
TXN09814,None
TXN09815,Fraud
TXN09816,None
TXN09817,None
TXN09818,None
TXN09819,None
TXN09820,None
TXN09821,None
TXN09822,None
TXN09823,None
TXN09824,None
TXN09825,None
TXN09826,None
TXN09827,None
TXN09828,None
TXN09829,None
TXN09830,None
TXN09831,None
TXN09832,Fraud
TXN09833,None
TXN09834,Misstatement
TXN09835,None
TXN09836,None
TXN09837,Fraud
TXN09838,None
TXN09839,None
TXN09840,None
TXN09841,Error
TXN09842,Fraud
TXN09843,None
TXN09844,None
TXN09845,None
TXN09846,None
TXN09847,None
TXN09848,None
TXN09849,None
TXN09850,None
TXN09851,None
TXN09852,Misstatement
TXN09853,None
TXN09854,None
TXN09855,Error
TXN09856,None
TXN09857,None
TXN09858,None
TXN09859,None
TXN09860,None
TXN09861,None
TXN09862,None
TXN09863,Fraud
TXN09864,None
TXN09865,None
TXN09866,None
TXN09867,None
TXN09868,None
TXN09869,Misstatement
TXN09870,None
TXN09871,None
TXN09872,None
TXN09873,None
TXN09874,None
TXN09875,None
TXN09876,None
TXN09877,None
TXN09878,None
TXN09879,None
TXN09880,None
TXN09881,None
TXN09882,None
TXN09883,None
TXN09884,Fraud
TXN09885,None
TXN09886,None
TXN09887,Error
TXN09888,None
TXN09889,None
TXN09890,None
TXN09891,None
TXN09892,None
TXN09893,None
TXN09894,None
TXN09895,None
TXN09896,None
TXN09897,None
TXN09898,None
TXN09899,None
TXN09900,None
TXN09901,None
TXN09902,None
TXN09903,None
TXN09904,None
TXN09905,Fraud
TXN09906,None
TXN09907,None
TXN09908,None
TXN09909,None
TXN09910,None
TXN09911,None
TXN09912,Fraud
TXN09913,None
TXN09914,None
TXN09915,None
TXN09916,Misstatement
TXN09917,None
TXN09918,None
TXN09919,None
TXN09920,None
TXN09921,None
TXN09922,Error
TXN09923,None
TXN09924,None
TXN09925,None
TXN09926,None
TXN09927,None
TXN09928,Error
TXN09929,None
TXN09930,Fraud
TXN09931,None
TXN09932,None
TXN09933,None
TXN09934,None
TXN09935,None
TXN09936,None
TXN09937,None
TXN09938,None
TXN09939,Error
TXN09940,None
TXN09941,Misstatement
TXN09942,None
TXN09943,None
TXN09944,None
TXN09945,None
TXN09946,None
TXN09947,None
TXN09948,None
TXN09949,None
TXN09950,None
TXN09951,None
TXN09952,None
TXN09953,None
TXN09954,None
TXN09955,None
TXN09956,None
TXN09957,None
TXN09958,None
TXN09959,None
TXN09960,None
TXN09961,None
TXN09962,None
TXN09963,None
TXN09964,None
TXN09965,None
TXN09966,None
TXN09967,None
TXN09968,None
TXN09969,None
TXN09970,None
TXN09971,None
TXN09972,Misstatement
TXN09973,Error
TXN09974,None
TXN09975,None
TXN09976,None
TXN09977,None
TXN09978,None
TXN09979,Misstatement
TXN09980,None
TXN09981,None
TXN09982,None
TXN09983,None
TXN09984,Error
TXN09985,Misstatement
TXN09986,None
TXN09987,None
TXN09988,None
TXN09989,None
TXN09990,None
TXN09991,None
TXN09992,None
TXN09993,None
TXN09994,None
TXN09995,None
TXN09996,Misstatement
TXN09997,Fraud
