Transaction_ID,Date,YearMonth
TXN02749,2024-06-26,2024-06
TXN02750,2024-02-27,2024-02
TXN02751,2024-12-24,2024-12
TXN02752,2024-11-12,2024-11
TXN02753,2024-01-10,2024-01
TXN02754,2024-06-27,2024-06
TXN02755,2024-10-21,2024-10
TXN02756,2024-09-14,2024-09
TXN02757,2024-08-13,2024-08
TXN02758,2024-11-21,2024-11
TXN02759,2024-02-21,2024-02
TXN02760,2024-10-23,2024-10
TXN02761,2024-11-04,2024-11
TXN02762,2024-06-26,2024-06
TXN02763,2024-12-27,2024-12
TXN02764,2024-10-05,2024-10
TXN02765,2024-05-29,2024-05
TXN02766,2024-06-16,2024-06
TXN02767,2024-08-05,2024-08
TXN02768,2024-08-01,2024-08
TXN02769,2024-04-13,2024-04
TXN02770,2024-09-23,2024-09
TXN02771,2024-03-15,2024-03
TXN02772,2024-04-12,2024-04
TXN02773,2024-01-10,2024-01
TXN02774,2024-02-12,2024-02
TXN02775,2024-02-27,2024-02
TXN02776,2024-09-14,2024-09
TXN02777,2024-09-29,2024-09
TXN02778,2024-09-04,2024-09
TXN02779,2024-03-28,2024-03
TXN02780,2024-03-26,2024-03
TXN02781,2024-01-29,2024-01
TXN02782,2024-04-23,2024-04
TXN02783,2024-05-22,2024-05
TXN02784,2024-09-26,2024-09
TXN02785,2024-05-21,2024-05
TXN02786,2024-12-15,2024-12
TXN02787,2024-10-11,2024-10
TXN02788,2024-12-07,2024-12
TXN02789,2024-11-07,2024-11
TXN02790,2024-04-22,2024-04
TXN02791,2024-11-17,2024-11
TXN02792,2024-05-26,2024-05
TXN02793,2024-04-25,2024-04
TXN02794,2024-07-28,2024-07
TXN02795,2024-10-05,2024-10
TXN02796,2024-08-27,2024-08
TXN02797,2024-09-15,2024-09
TXN02798,2024-06-12,2024-06
TXN02799,2024-09-26,2024-09
TXN02800,2024-10-12,2024-10
TXN02801,2024-04-09,2024-04
TXN02802,2024-11-22,2024-11
TXN02803,2024-07-12,2024-07
TXN02804,2024-01-09,2024-01
TXN02805,2024-12-21,2024-12
TXN02806,2024-01-30,2024-01
TXN02807,2024-11-21,2024-11
TXN02808,2024-09-21,2024-09
TXN02809,2024-01-21,2024-01
TXN02810,2024-07-07,2024-07
TXN02811,2024-03-31,2024-03
TXN02812,2024-12-01,2024-12
TXN02813,2024-08-20,2024-08
TXN02814,2024-11-08,2024-11
TXN02815,2024-06-27,2024-06
TXN02816,2024-05-14,2024-05
TXN02817,2024-07-27,2024-07
TXN02818,2024-02-25,2024-02
TXN02819,2024-02-11,2024-02
TXN02820,2024-08-23,2024-08
TXN02821,2024-11-18,2024-11
TXN02822,2024-03-12,2024-03
TXN02823,2024-03-01,2024-03
TXN02824,2024-06-08,2024-06
TXN02825,2024-10-10,2024-10
TXN02826,2024-01-25,2024-01
TXN02827,2024-12-06,2024-12
TXN02828,2024-03-11,2024-03
TXN02829,2024-02-15,2024-02
TXN02830,2024-02-23,2024-02
TXN02831,2024-03-20,2024-03
TXN02832,2024-05-16,2024-05
TXN02833,2024-04-21,2024-04
TXN02834,2024-02-27,2024-02
TXN02835,2024-07-03,2024-07
TXN02836,2024-08-26,2024-08
TXN02837,2024-11-06,2024-11
TXN02838,2024-03-20,2024-03
TXN02839,2024-06-10,2024-06
TXN02840,2024-04-11,2024-04
TXN02841,2024-12-06,2024-12
TXN02842,2024-11-22,2024-11
TXN02843,2024-09-15,2024-09
TXN02844,2024-07-28,2024-07
TXN02845,2024-06-08,2024-06
TXN02846,2024-10-20,2024-10
TXN02847,2024-09-15,2024-09
TXN02848,2024-12-29,2024-12
TXN02849,2024-04-12,2024-04
TXN02850,2024-12-28,2024-12
TXN02851,2024-02-21,2024-02
TXN02852,2024-10-26,2024-10
TXN02853,2024-01-25,2024-01
TXN02854,2024-04-03,2024-04
TXN02855,2025-01-07,2025-01
TXN02856,2024-09-03,2024-09
TXN02857,2024-07-21,2024-07
TXN02858,2024-08-02,2024-08
TXN02859,2024-10-30,2024-10
TXN02860,2024-01-12,2024-01
TXN02861,2024-12-04,2024-12
TXN02862,2024-10-24,2024-10
TXN02863,2024-08-08,2024-08
TXN02864,2024-04-05,2024-04
TXN02865,2024-11-25,2024-11
TXN02866,2024-11-18,2024-11
TXN02867,2024-02-18,2024-02
TXN02868,2024-02-27,2024-02
TXN02869,2024-06-25,2024-06
TXN02870,2024-05-29,2024-05
TXN02871,2024-03-16,2024-03
TXN02872,2024-12-19,2024-12
TXN02873,2024-06-03,2024-06
TXN02874,2024-11-08,2024-11
TXN02875,2024-06-24,2024-06
TXN02876,2024-12-26,2024-12
TXN02877,2024-07-22,2024-07
TXN02878,2024-05-19,2024-05
TXN02879,2024-04-18,2024-04
TXN02880,2024-09-11,2024-09
TXN02881,2024-12-06,2024-12
TXN02882,2024-01-22,2024-01
TXN02883,2024-06-05,2024-06
TXN02884,2024-12-23,2024-12
TXN02885,2024-07-18,2024-07
TXN02886,2024-02-26,2024-02
TXN02887,2024-11-07,2024-11
TXN02888,2024-03-15,2024-03
TXN02889,2024-06-14,2024-06
TXN02890,2024-09-08,2024-09
TXN02891,2024-09-22,2024-09
TXN02892,2024-04-10,2024-04
TXN02893,2024-02-09,2024-02
TXN02894,2024-08-20,2024-08
TXN02895,2024-09-08,2024-09
TXN02896,2024-06-24,2024-06
TXN02897,2024-08-11,2024-08
TXN02898,2024-11-18,2024-11
TXN02899,2024-09-12,2024-09
TXN02900,2024-02-25,2024-02
TXN02901,2024-03-20,2024-03
TXN02902,2024-03-28,2024-03
TXN02903,2024-08-23,2024-08
TXN02904,2024-03-28,2024-03
TXN02905,2024-08-23,2024-08
TXN02906,2024-10-28,2024-10
TXN02907,2024-09-09,2024-09
TXN02908,2024-08-24,2024-08
TXN02909,2024-07-18,2024-07
TXN02910,2024-01-27,2024-01
TXN02911,2024-07-04,2024-07
TXN02912,2024-11-30,2024-11
TXN02913,2024-12-21,2024-12
TXN02914,2024-09-14,2024-09
TXN02915,2024-10-29,2024-10
TXN02916,2024-10-30,2024-10
TXN02917,2024-11-06,2024-11
TXN02918,2024-09-04,2024-09
TXN02919,2024-03-30,2024-03
TXN02920,2024-10-02,2024-10
TXN02921,2024-11-06,2024-11
TXN02922,2024-10-19,2024-10
TXN02923,2024-02-19,2024-02
TXN02924,2024-07-10,2024-07
TXN02925,2024-05-25,2024-05
TXN02926,2024-09-01,2024-09
TXN02927,2025-01-03,2025-01
TXN02928,2024-04-06,2024-04
TXN02929,2024-12-01,2024-12
TXN02930,2024-05-29,2024-05
TXN02931,2024-01-14,2024-01
TXN02932,2024-03-03,2024-03
TXN02933,2024-11-30,2024-11
TXN02934,2024-08-20,2024-08
TXN02935,2024-10-09,2024-10
TXN02936,2024-02-26,2024-02
TXN02937,2024-07-24,2024-07
TXN02938,2024-02-12,2024-02
TXN02939,2024-12-28,2024-12
TXN02940,2024-02-22,2024-02
TXN02941,2024-03-13,2024-03
TXN02942,2024-09-23,2024-09
TXN02943,2024-12-23,2024-12
TXN02944,2024-08-05,2024-08
TXN02945,2025-01-06,2025-01
TXN02946,2024-10-26,2024-10
TXN02947,2024-06-02,2024-06
TXN02948,2024-09-09,2024-09
TXN02949,2024-12-16,2024-12
TXN02950,2024-11-20,2024-11
TXN02951,2024-12-09,2024-12
TXN02952,2024-08-23,2024-08
TXN02953,2024-03-26,2024-03
TXN02954,2024-09-01,2024-09
TXN02955,2024-11-16,2024-11
TXN02956,2024-01-24,2024-01
TXN02957,2024-08-27,2024-08
TXN02958,2024-02-02,2024-02
TXN02959,2024-06-04,2024-06
TXN02960,2024-04-14,2024-04
TXN02961,2024-09-17,2024-09
TXN02962,2024-06-03,2024-06
TXN02963,2024-10-07,2024-10
TXN02964,2024-04-27,2024-04
TXN02965,2024-02-21,2024-02
TXN02966,2024-02-02,2024-02
TXN02967,2024-11-17,2024-11
TXN02968,2024-01-19,2024-01
TXN02969,2024-04-25,2024-04
TXN02970,2024-01-15,2024-01
TXN02971,2024-01-17,2024-01
TXN02972,2025-01-02,2025-01
TXN02973,2024-01-18,2024-01
TXN02974,2024-05-12,2024-05
TXN02975,2024-11-17,2024-11
TXN02976,2024-09-03,2024-09
TXN02977,2024-04-06,2024-04
TXN02978,2024-10-02,2024-10
TXN02979,2024-10-26,2024-10
TXN02980,2024-06-18,2024-06
TXN02981,2024-03-22,2024-03
TXN02982,2024-08-09,2024-08
TXN02983,2024-04-06,2024-04
TXN02984,2024-09-28,2024-09
TXN02985,2024-11-28,2024-11
TXN02986,2024-12-03,2024-12
TXN02987,2024-02-18,2024-02
TXN02988,2024-07-04,2024-07
TXN02989,2024-02-08,2024-02
TXN02990,2024-09-03,2024-09
TXN02991,2024-05-26,2024-05
TXN02992,2024-04-23,2024-04
TXN02993,2024-04-20,2024-04
TXN02994,2024-12-03,2024-12
TXN02995,2024-06-27,2024-06
TXN02996,2024-04-25,2024-04
TXN02997,2024-06-03,2024-06
TXN02998,2024-08-27,2024-08
TXN02999,2024-09-08,2024-09
TXN03000,2024-05-16,2024-05
TXN03001,2024-06-09,2024-06
TXN03002,2024-07-06,2024-07
TXN03003,2024-11-30,2024-11
TXN03004,2024-08-10,2024-08
TXN03005,2024-01-10,2024-01
TXN03006,2024-02-22,2024-02
TXN03007,2024-07-16,2024-07
TXN03008,2024-11-23,2024-11
TXN03009,2024-12-27,2024-12
TXN03010,2024-02-05,2024-02
TXN03011,2024-10-20,2024-10
TXN03012,2024-08-18,2024-08
TXN03013,2024-09-15,2024-09
TXN03014,2024-11-09,2024-11
TXN03015,2024-09-07,2024-09
TXN03016,2024-09-25,2024-09
TXN03017,2024-01-28,2024-01
TXN03018,2024-03-03,2024-03
TXN03019,2024-08-18,2024-08
TXN03020,2024-07-16,2024-07
TXN03021,2024-03-23,2024-03
TXN03022,2024-12-25,2024-12
TXN03023,2024-04-15,2024-04
TXN03024,2024-05-06,2024-05
TXN03025,2024-07-22,2024-07
TXN03026,2024-10-26,2024-10
TXN03027,2024-10-24,2024-10
TXN03028,2024-02-15,2024-02
TXN03029,2024-01-09,2024-01
TXN03030,2024-02-08,2024-02
TXN03031,2024-12-18,2024-12
TXN03032,2024-04-09,2024-04
TXN03033,2024-03-15,2024-03
TXN03034,2024-08-20,2024-08
TXN03035,2024-07-05,2024-07
TXN03036,2024-01-24,2024-01
TXN03037,2024-02-07,2024-02
TXN03038,2024-04-13,2024-04
TXN03039,2024-02-01,2024-02
TXN03040,2024-03-01,2024-03
TXN03041,2024-04-30,2024-04
TXN03042,2024-06-15,2024-06
TXN03043,2024-04-21,2024-04
TXN03044,2024-09-20,2024-09
TXN03045,2024-11-01,2024-11
TXN03046,2024-10-28,2024-10
TXN03047,2024-04-22,2024-04
TXN03048,2024-12-18,2024-12
TXN03049,2024-10-17,2024-10
TXN03050,2024-02-09,2024-02
TXN03051,2024-08-05,2024-08
TXN03052,2024-09-19,2024-09
TXN03053,2024-02-09,2024-02
TXN03054,2024-03-12,2024-03
TXN03055,2024-05-03,2024-05
TXN03056,2024-09-18,2024-09
TXN03057,2024-02-07,2024-02
TXN03058,2024-04-21,2024-04
TXN03059,2024-03-16,2024-03
TXN03060,2024-02-12,2024-02
TXN03061,2024-01-24,2024-01
TXN03062,2024-02-22,2024-02
TXN03063,2024-05-12,2024-05
TXN03064,2024-08-24,2024-08
TXN03065,2024-03-24,2024-03
TXN03066,2024-03-27,2024-03
TXN03067,2024-10-14,2024-10
TXN03068,2024-01-20,2024-01
TXN03069,2024-11-04,2024-11
TXN03070,2024-05-18,2024-05
TXN03071,2024-09-26,2024-09
TXN03072,2024-11-24,2024-11
TXN03073,2024-11-01,2024-11
TXN03074,2024-04-21,2024-04
TXN03075,2024-07-23,2024-07
TXN03076,2024-02-28,2024-02
TXN03077,2024-12-27,2024-12
TXN03078,2024-12-05,2024-12
TXN03079,2024-11-01,2024-11
TXN03080,2024-07-19,2024-07
TXN03081,2024-03-24,2024-03
TXN03082,2024-09-05,2024-09
TXN03083,2024-12-08,2024-12
TXN03084,2024-10-03,2024-10
TXN03085,2024-08-31,2024-08
TXN03086,2024-12-06,2024-12
TXN03087,2024-05-12,2024-05
TXN03088,2024-10-01,2024-10
TXN03089,2024-10-19,2024-10
TXN03090,2024-11-23,2024-11
TXN03091,2024-11-29,2024-11
TXN03092,2024-01-13,2024-01
TXN03093,2024-06-25,2024-06
TXN03094,2024-03-19,2024-03
TXN03095,2024-06-25,2024-06
TXN03096,2024-12-29,2024-12
TXN03097,2024-07-07,2024-07
TXN03098,2024-02-18,2024-02
TXN03099,2024-08-25,2024-08
TXN03100,2024-07-07,2024-07
TXN03101,2024-09-21,2024-09
TXN03102,2024-08-06,2024-08
TXN03103,2024-06-05,2024-06
TXN03104,2024-03-08,2024-03
TXN03105,2024-09-22,2024-09
TXN03106,2024-11-27,2024-11
TXN03107,2024-11-09,2024-11
TXN03108,2024-10-19,2024-10
TXN03109,2024-02-16,2024-02
TXN03110,2024-02-26,2024-02
TXN03111,2024-03-02,2024-03
TXN03112,2024-12-20,2024-12
TXN03113,2024-04-14,2024-04
TXN03114,2024-07-18,2024-07
TXN03115,2024-08-08,2024-08
TXN03116,2024-09-24,2024-09
TXN03117,2024-04-18,2024-04
TXN03118,2024-08-02,2024-08
TXN03119,2024-11-23,2024-11
TXN03120,2025-01-03,2025-01
TXN03121,2024-09-20,2024-09
TXN03122,2024-06-17,2024-06
TXN03123,2024-06-09,2024-06
TXN03124,2024-07-27,2024-07
TXN03125,2024-10-19,2024-10
TXN03126,2024-12-10,2024-12
TXN03127,2024-07-13,2024-07
TXN03128,2024-02-06,2024-02
TXN03129,2024-03-23,2024-03
TXN03130,2024-12-17,2024-12
TXN03131,2024-08-27,2024-08
TXN03132,2024-04-20,2024-04
TXN03133,2024-08-07,2024-08
TXN03134,2024-08-30,2024-08
TXN03135,2024-05-25,2024-05
TXN03136,2024-12-10,2024-12
TXN03137,2024-07-17,2024-07
TXN03138,2024-11-16,2024-11
TXN03139,2024-09-23,2024-09
TXN03140,2024-02-27,2024-02
TXN03141,2024-11-07,2024-11
TXN03142,2024-12-28,2024-12
TXN03143,2024-07-21,2024-07
TXN03144,2024-05-28,2024-05
TXN03145,2024-11-10,2024-11
TXN03146,2024-08-08,2024-08
TXN03147,2024-09-25,2024-09
TXN03148,2024-03-11,2024-03
TXN03149,2024-01-17,2024-01
TXN03150,2024-09-13,2024-09
TXN03151,2024-12-09,2024-12
TXN03152,2024-11-07,2024-11
TXN03153,2024-11-09,2024-11
TXN03154,2024-11-03,2024-11
TXN03155,2024-06-25,2024-06
TXN03156,2024-10-19,2024-10
TXN03157,2024-06-04,2024-06
TXN03158,2024-04-01,2024-04
TXN03159,2024-02-03,2024-02
TXN03160,2024-09-17,2024-09
TXN03161,2024-04-08,2024-04
TXN03162,2024-03-07,2024-03
TXN03163,2024-08-27,2024-08
TXN03164,2024-04-16,2024-04
TXN03165,2024-01-29,2024-01
TXN03166,2024-02-14,2024-02
TXN03167,2024-04-15,2024-04
TXN03168,2024-05-27,2024-05
TXN03169,2024-06-22,2024-06
TXN03170,2024-09-17,2024-09
TXN03171,2024-10-08,2024-10
TXN03172,2024-05-05,2024-05
TXN03173,2024-01-28,2024-01
TXN03174,2024-04-02,2024-04
TXN03175,2024-03-26,2024-03
TXN03176,2024-12-08,2024-12
TXN03177,2024-12-30,2024-12
TXN03178,2024-03-17,2024-03
TXN03179,2024-08-27,2024-08
TXN03180,2024-03-19,2024-03
TXN03181,2024-03-26,2024-03
TXN03182,2024-07-21,2024-07
TXN03183,2024-12-28,2024-12
TXN03184,2024-05-04,2024-05
TXN03185,2024-02-11,2024-02
TXN03186,2024-10-02,2024-10
TXN03187,2024-03-15,2024-03
TXN03188,2024-03-25,2024-03
TXN03189,2024-05-31,2024-05
TXN03190,2024-09-18,2024-09
TXN03191,2024-02-05,2024-02
TXN03192,2024-06-04,2024-06
TXN03193,2024-06-13,2024-06
TXN03194,2024-09-26,2024-09
TXN03195,2024-10-14,2024-10
TXN03196,2024-02-12,2024-02
TXN03197,2024-11-28,2024-11
TXN03198,2024-02-24,2024-02
TXN03199,2024-10-05,2024-10
TXN03200,2024-10-30,2024-10
TXN03201,2024-04-19,2024-04
TXN03202,2024-12-14,2024-12
TXN03203,2024-10-16,2024-10
TXN03204,2024-10-10,2024-10
TXN03205,2024-08-11,2024-08
TXN03206,2024-05-30,2024-05
TXN03207,2024-03-31,2024-03
TXN03208,2024-04-22,2024-04
TXN03209,2024-03-29,2024-03
TXN03210,2024-12-27,2024-12
TXN03211,2024-11-07,2024-11
TXN03212,2024-05-09,2024-05
TXN03213,2024-10-20,2024-10
TXN03214,2024-07-06,2024-07
TXN03215,2024-10-23,2024-10
TXN03216,2024-07-04,2024-07
TXN03217,2024-02-01,2024-02
TXN03218,2024-07-21,2024-07
TXN03219,2024-04-07,2024-04
TXN03220,2024-08-09,2024-08
TXN03221,2024-09-07,2024-09
TXN03222,2024-03-17,2024-03
TXN03223,2024-03-08,2024-03
TXN03224,2024-08-21,2024-08
TXN03225,2024-02-26,2024-02
TXN03226,2024-07-23,2024-07
TXN03227,2024-01-28,2024-01
TXN03228,2024-07-28,2024-07
TXN03229,2024-11-27,2024-11
TXN03230,2024-02-12,2024-02
TXN03231,2024-06-29,2024-06
TXN03232,2024-04-19,2024-04
TXN03233,2024-10-30,2024-10
TXN03234,2024-03-07,2024-03
TXN03235,2024-12-10,2024-12
TXN03236,2024-09-30,2024-09
TXN03237,2024-07-09,2024-07
TXN03238,2024-09-23,2024-09
TXN03239,2024-03-01,2024-03
TXN03240,2024-12-11,2024-12
TXN03241,2024-01-28,2024-01
TXN03242,2024-04-24,2024-04
TXN03243,2024-08-08,2024-08
TXN03244,2024-08-22,2024-08
TXN03245,2024-02-17,2024-02
TXN03246,2024-08-06,2024-08
TXN03247,2024-03-16,2024-03
TXN03248,2024-05-16,2024-05
TXN03249,2024-09-08,2024-09
TXN03250,2024-09-01,2024-09
TXN03251,2024-02-10,2024-02
TXN03252,2024-02-29,2024-02
TXN03253,2024-01-16,2024-01
TXN03254,2024-04-07,2024-04
TXN03255,2024-09-08,2024-09
TXN03256,2024-04-10,2024-04
TXN03257,2024-02-05,2024-02
TXN03258,2024-09-24,2024-09
TXN03259,2024-03-15,2024-03
TXN03260,2024-06-02,2024-06
TXN03261,2025-01-07,2025-01
TXN03262,2024-09-28,2024-09
TXN03263,2024-08-02,2024-08
TXN03264,2024-01-13,2024-01
TXN03265,2024-01-29,2024-01
TXN03266,2024-07-06,2024-07
TXN03267,2024-12-16,2024-12
TXN03268,2024-01-17,2024-01
TXN03269,2024-12-12,2024-12
TXN03270,2024-11-09,2024-11
TXN03271,2024-12-27,2024-12
TXN03272,2024-06-11,2024-06
TXN03273,2024-01-15,2024-01
TXN03274,2024-11-01,2024-11
TXN03275,2024-05-22,2024-05
TXN03276,2024-01-11,2024-01
TXN03277,2024-03-16,2024-03
TXN03278,2024-11-02,2024-11
TXN03279,2024-09-22,2024-09
TXN03280,2024-02-23,2024-02
TXN03281,2024-01-15,2024-01
TXN03282,2024-09-28,2024-09
TXN03283,2024-11-18,2024-11
TXN03284,2024-08-31,2024-08
TXN03285,2024-01-29,2024-01
TXN03286,2024-05-12,2024-05
TXN03287,2024-08-19,2024-08
TXN03288,2024-06-25,2024-06
TXN03289,2024-06-28,2024-06
TXN03290,2024-05-04,2024-05
TXN03291,2024-02-18,2024-02
TXN03292,2024-08-10,2024-08
TXN03293,2024-11-02,2024-11
TXN03294,2024-07-10,2024-07
TXN03295,2024-09-29,2024-09
TXN03296,2024-04-05,2024-04
TXN03297,2024-08-20,2024-08
TXN03298,2024-10-07,2024-10
TXN03299,2024-04-28,2024-04
TXN03300,2025-01-07,2025-01
TXN03301,2024-05-24,2024-05
TXN03302,2024-08-28,2024-08
TXN03303,2024-08-18,2024-08
TXN03304,2024-02-04,2024-02
TXN03305,2024-05-10,2024-05
TXN03306,2024-01-21,2024-01
TXN03307,2024-02-25,2024-02
TXN03308,2024-06-19,2024-06
TXN03309,2024-04-06,2024-04
TXN03310,2024-05-10,2024-05
TXN03311,2024-06-02,2024-06
TXN03312,2024-05-11,2024-05
TXN03313,2024-12-20,2024-12
TXN03314,2024-06-29,2024-06
TXN03315,2024-03-11,2024-03
TXN03316,2024-07-02,2024-07
TXN03317,2024-06-02,2024-06
TXN03318,2024-05-24,2024-05
TXN03319,2024-05-18,2024-05
TXN03320,2024-01-24,2024-01
TXN03321,2024-09-06,2024-09
TXN03322,2025-01-01,2025-01
TXN03323,2024-03-06,2024-03
TXN03324,2024-08-18,2024-08
TXN03325,2024-06-02,2024-06
TXN03326,2024-04-11,2024-04
TXN03327,2024-08-11,2024-08
TXN03328,2024-11-29,2024-11
TXN03329,2024-06-07,2024-06
TXN03330,2024-04-14,2024-04
TXN03331,2024-04-06,2024-04
TXN03332,2024-08-17,2024-08
TXN03333,2024-09-22,2024-09
TXN03334,2024-03-20,2024-03
TXN03335,2024-07-08,2024-07
TXN03336,2024-10-31,2024-10
TXN03337,2024-08-31,2024-08
TXN03338,2024-07-15,2024-07
TXN03339,2024-07-25,2024-07
TXN03340,2024-08-02,2024-08
TXN03341,2024-08-26,2024-08
TXN03342,2024-05-27,2024-05
TXN03343,2024-11-21,2024-11
TXN03344,2024-06-07,2024-06
TXN03345,2024-07-01,2024-07
TXN03346,2024-10-25,2024-10
TXN03347,2024-08-17,2024-08
TXN03348,2024-11-07,2024-11
TXN03349,2024-12-28,2024-12
TXN03350,2024-01-24,2024-01
TXN03351,2024-12-06,2024-12
TXN03352,2024-09-19,2024-09
TXN03353,2024-05-24,2024-05
TXN03354,2024-05-09,2024-05
TXN03355,2024-08-11,2024-08
TXN03356,2024-07-24,2024-07
TXN03357,2024-04-26,2024-04
TXN03358,2024-05-05,2024-05
TXN03359,2024-01-24,2024-01
TXN03360,2024-02-12,2024-02
TXN03361,2024-06-21,2024-06
TXN03362,2024-06-27,2024-06
TXN03363,2024-07-17,2024-07
TXN03364,2024-05-18,2024-05
TXN03365,2024-08-08,2024-08
TXN03366,2024-03-02,2024-03
TXN03367,2024-05-27,2024-05
TXN03368,2024-11-01,2024-11
TXN03369,2024-11-18,2024-11
TXN03370,2024-06-13,2024-06
TXN03371,2024-04-09,2024-04
TXN03372,2024-02-28,2024-02
TXN03373,2024-11-24,2024-11
TXN03374,2024-06-07,2024-06
TXN03375,2024-04-09,2024-04
TXN03376,2024-11-07,2024-11
TXN03377,2024-02-22,2024-02
TXN03378,2024-04-08,2024-04
TXN03379,2024-10-04,2024-10
TXN03380,2024-05-24,2024-05
TXN03381,2024-07-09,2024-07
TXN03382,2024-08-22,2024-08
TXN03383,2024-04-17,2024-04
TXN03384,2024-02-16,2024-02
TXN03385,2024-12-11,2024-12
TXN03386,2024-04-06,2024-04
TXN03387,2024-03-12,2024-03
TXN03388,2024-04-18,2024-04
TXN03389,2024-08-28,2024-08
TXN03390,2024-04-02,2024-04
TXN03391,2024-08-10,2024-08
TXN03392,2024-10-18,2024-10
TXN03393,2024-06-08,2024-06
TXN03394,2024-01-23,2024-01
TXN03395,2024-10-01,2024-10
TXN03396,2024-08-13,2024-08
TXN03397,2024-01-15,2024-01
TXN03398,2024-09-19,2024-09
TXN03399,2024-09-02,2024-09
TXN03400,2024-09-17,2024-09
TXN03401,2024-03-24,2024-03
TXN03402,2024-05-23,2024-05
TXN03403,2024-04-14,2024-04
TXN03404,2024-07-14,2024-07
TXN03405,2024-11-26,2024-11
TXN03406,2024-05-18,2024-05
TXN03407,2024-08-15,2024-08
TXN03408,2024-05-22,2024-05
TXN03409,2024-07-05,2024-07
TXN03410,2024-01-22,2024-01
TXN03411,2024-08-24,2024-08
TXN03412,2024-06-28,2024-06
TXN03413,2024-05-24,2024-05
TXN03414,2024-02-10,2024-02
TXN03415,2024-04-23,2024-04
TXN03416,2024-04-01,2024-04
TXN03417,2024-09-02,2024-09
TXN03418,2024-02-25,2024-02
TXN03419,2024-05-21,2024-05
TXN03420,2024-05-18,2024-05
TXN03421,2024-05-19,2024-05
TXN03422,2024-01-08,2024-01
TXN03423,2024-12-14,2024-12
TXN03424,2024-04-27,2024-04
TXN03425,2024-04-06,2024-04
TXN03426,2024-05-04,2024-05
TXN03427,2024-03-10,2024-03
TXN03428,2024-01-12,2024-01
TXN03429,2024-03-05,2024-03
TXN03430,2024-06-01,2024-06
TXN03431,2024-04-20,2024-04
TXN03432,2024-12-07,2024-12
TXN03433,2024-03-02,2024-03
TXN03434,2024-10-14,2024-10
TXN03435,2024-09-14,2024-09
TXN03436,2024-09-26,2024-09
TXN03437,2024-11-04,2024-11
TXN03438,2024-10-25,2024-10
TXN03439,2024-12-17,2024-12
TXN03440,2024-05-21,2024-05
TXN03441,2024-02-05,2024-02
TXN03442,2025-01-01,2025-01
TXN03443,2024-03-18,2024-03
TXN03444,2024-05-26,2024-05
TXN03445,2024-07-22,2024-07
TXN03446,2024-06-03,2024-06
TXN03447,2024-07-02,2024-07
TXN03448,2024-04-26,2024-04
TXN03449,2024-05-08,2024-05
TXN03450,2025-01-06,2025-01
TXN03451,2024-11-11,2024-11
TXN03452,2024-02-06,2024-02
TXN03453,2024-12-14,2024-12
TXN03454,2024-05-27,2024-05
TXN03455,2024-04-09,2024-04
TXN03456,2024-10-28,2024-10
TXN03457,2024-10-14,2024-10
TXN03458,2024-04-21,2024-04
TXN03459,2024-03-10,2024-03
TXN03460,2024-03-12,2024-03
TXN03461,2024-07-11,2024-07
TXN03462,2024-04-18,2024-04
TXN03463,2024-09-20,2024-09
TXN03464,2024-12-12,2024-12
TXN03465,2024-09-03,2024-09
TXN03466,2024-04-05,2024-04
TXN03467,2024-05-14,2024-05
TXN03468,2024-03-19,2024-03
TXN03469,2024-05-08,2024-05
TXN03470,2024-03-23,2024-03
TXN03471,2024-11-23,2024-11
TXN03472,2024-03-24,2024-03
TXN03473,2024-09-14,2024-09
TXN03474,2024-07-30,2024-07
TXN03475,2024-12-05,2024-12
TXN03476,2024-11-27,2024-11
TXN03477,2024-06-20,2024-06
TXN03478,2024-10-22,2024-10
TXN03479,2024-04-07,2024-04
TXN03480,2024-05-21,2024-05
TXN03481,2025-01-03,2025-01
TXN03482,2024-06-07,2024-06
TXN03483,2024-03-15,2024-03
TXN03484,2024-09-07,2024-09
TXN03485,2024-07-28,2024-07
TXN03486,2024-08-26,2024-08
TXN03487,2024-02-10,2024-02
TXN03488,2024-08-10,2024-08
TXN03489,2024-06-25,2024-06
TXN03490,2024-11-13,2024-11
TXN03491,2024-10-15,2024-10
TXN03492,2024-09-16,2024-09
TXN03493,2024-10-13,2024-10
TXN03494,2024-12-30,2024-12
TXN03495,2024-12-04,2024-12
TXN03496,2024-07-25,2024-07
TXN03497,2024-05-12,2024-05
TXN03498,2024-03-10,2024-03
TXN03499,2024-02-20,2024-02
TXN03500,2024-08-24,2024-08
TXN03501,2024-06-19,2024-06
TXN03502,2024-08-07,2024-08
TXN03503,2024-08-09,2024-08
TXN03504,2024-12-20,2024-12
TXN03505,2024-08-29,2024-08
TXN03506,2024-11-18,2024-11
TXN03507,2024-04-26,2024-04
TXN03508,2024-11-17,2024-11
TXN03509,2024-03-07,2024-03
TXN03510,2024-03-02,2024-03
TXN03511,2024-12-15,2024-12
TXN03512,2024-03-11,2024-03
TXN03513,2024-11-10,2024-11
TXN03514,2024-08-20,2024-08
TXN03515,2024-08-02,2024-08
TXN03516,2024-04-15,2024-04
TXN03517,2024-11-17,2024-11
TXN03518,2024-05-10,2024-05
TXN03519,2024-08-07,2024-08
TXN03520,2024-03-13,2024-03
TXN03521,2024-08-21,2024-08
TXN03522,2024-10-07,2024-10
TXN03523,2024-08-08,2024-08
TXN03524,2024-12-17,2024-12
