Transaction_ID,Transaction_Type
TXN06989,Refund
TXN06990,Debit
TXN06991,Refund
TXN06992,Refund
TXN06993,Credit
TXN06994,Debit
TXN06995,Refund
TXN06996,Refund
TXN06997,Credit
TXN06998,Debit
TXN06999,Debit
TXN07000,Credit
TXN07001,Credit
TXN07002,Credit
TXN07003,Credit
TXN07004,Debit
TXN07005,Debit
TXN07006,Refund
TXN07007,Refund
TXN07008,Refund
TXN07009,Debit
TXN07010,Refund
TXN07011,Refund
TXN07012,Credit
TXN07013,Debit
TXN07014,Credit
TXN07015,Refund
TXN07016,Debit
TXN07017,Credit
TXN07018,Refund
TXN07019,Refund
TXN07020,Debit
TXN07021,Credit
TXN07022,Refund
TXN07023,Refund
TXN07024,Debit
TXN07025,Debit
TXN07026,Debit
TXN07027,Refund
TXN07028,Refund
TXN07029,Credit
TXN07030,Credit
TXN07031,Refund
TXN07032,Refund
TXN07033,Refund
TXN07034,Debit
TXN07035,Debit
TXN07036,Credit
TXN07037,Credit
TXN07038,Credit
TXN07039,Debit
TXN07040,Debit
TXN07041,Credit
TXN07042,Debit
TXN07043,Credit
TXN07044,Refund
TXN07045,Refund
TXN07046,Debit
TXN07047,Refund
TXN07048,Credit
TXN07049,Credit
TXN07050,Debit
TXN07051,Credit
TXN07052,Refund
TXN07053,Credit
TXN07054,Refund
TXN07055,Debit
TXN07056,Debit
TXN07057,Credit
TXN07058,Refund
TXN07059,Debit
TXN07060,Credit
TXN07061,Credit
TXN07062,Refund
TXN07063,Refund
TXN07064,Debit
TXN07065,Refund
TXN07066,Refund
TXN07067,Refund
TXN07068,Refund
TXN07069,Debit
TXN07070,Debit
TXN07071,Debit
TXN07072,Credit
TXN07073,Credit
TXN07074,Credit
TXN07075,Refund
TXN07076,Refund
TXN07077,Debit
TXN07078,Debit
TXN07079,Refund
TXN07080,Credit
TXN07081,Credit
TXN07082,Credit
TXN07083,Credit
TXN07084,Debit
TXN07085,Credit
TXN07086,Credit
TXN07087,Refund
TXN07088,Refund
TXN07089,Debit
TXN07090,Credit
TXN07091,Debit
TXN07092,Credit
TXN07093,Refund
TXN07094,Credit
TXN07095,Refund
TXN07096,Debit
TXN07097,Credit
TXN07098,Debit
TXN07099,Debit
TXN07100,Debit
TXN07101,Refund
TXN07102,Credit
TXN07103,Debit
TXN07104,Refund
TXN07105,Debit
TXN07106,Debit
TXN07107,Refund
TXN07108,Debit
TXN07109,Debit
TXN07110,Refund
TXN07111,Debit
TXN07112,Credit
TXN07113,Debit
TXN07114,Credit
TXN07115,Refund
TXN07116,Debit
TXN07117,Credit
TXN07118,Credit
TXN07119,Credit
TXN07120,Debit
TXN07121,Credit
TXN07122,Debit
TXN07123,Refund
TXN07124,Refund
TXN07125,Debit
TXN07126,Debit
TXN07127,Refund
TXN07128,Refund
TXN07129,Credit
TXN07130,Refund
TXN07131,Credit
TXN07132,Refund
TXN07133,Refund
TXN07134,Debit
TXN07135,Refund
TXN07136,Refund
TXN07137,Refund
TXN07138,Debit
TXN07139,Credit
TXN07140,Refund
TXN07141,Refund
TXN07142,Refund
TXN07143,Debit
TXN07144,Credit
TXN07145,Debit
TXN07146,Debit
TXN07147,Credit
TXN07148,Debit
TXN07149,Refund
TXN07150,Refund
TXN07151,Credit
TXN07152,Debit
TXN07153,Credit
TXN07154,Refund
TXN07155,Debit
TXN07156,Debit
TXN07157,Credit
TXN07158,Refund
TXN07159,Credit
TXN07160,Refund
TXN07161,Refund
TXN07162,Credit
TXN07163,Debit
TXN07164,Debit
TXN07165,Credit
TXN07166,Refund
TXN07167,Credit
TXN07168,Debit
TXN07169,Credit
TXN07170,Refund
TXN07171,Refund
TXN07172,Debit
TXN07173,Credit
TXN07174,Credit
TXN07175,Refund
TXN07176,Refund
TXN07177,Debit
TXN07178,Debit
TXN07179,Debit
TXN07180,Refund
TXN07181,Credit
TXN07182,Refund
TXN07183,Refund
TXN07184,Debit
TXN07185,Debit
TXN07186,Debit
TXN07187,Refund
TXN07188,Credit
TXN07189,Credit
TXN07190,Credit
TXN07191,Credit
TXN07192,Refund
TXN07193,Debit
TXN07194,Debit
TXN07195,Credit
TXN07196,Refund
TXN07197,Credit
TXN07198,Credit
TXN07199,Refund
TXN07200,Credit
TXN07201,Debit
TXN07202,Refund
TXN07203,Credit
TXN07204,Debit
TXN07205,Refund
TXN07206,Credit
TXN07207,Credit
TXN07208,Debit
TXN07209,Refund
TXN07210,Credit
TXN07211,Debit
TXN07212,Debit
TXN07213,Credit
TXN07214,Credit
TXN07215,Refund
TXN07216,Debit
TXN07217,Debit
TXN07218,Refund
TXN07219,Credit
TXN07220,Refund
TXN07221,Refund
TXN07222,Refund
TXN07223,Refund
TXN07224,Refund
TXN07225,Debit
TXN07226,Credit
TXN07227,Debit
TXN07228,Refund
TXN07229,Debit
TXN07230,Credit
TXN07231,Credit
TXN07232,Refund
TXN07233,Credit
TXN07234,Credit
TXN07235,Refund
TXN07236,Debit
TXN07237,Debit
TXN07238,Refund
TXN07239,Debit
TXN07240,Refund
TXN07241,Refund
TXN07242,Refund
TXN07243,Debit
TXN07244,Debit
TXN07245,Credit
TXN07246,Refund
TXN07247,Refund
TXN07248,Refund
TXN07249,Debit
TXN07250,Credit
TXN07251,Debit
TXN07252,Refund
TXN07253,Refund
TXN07254,Debit
TXN07255,Credit
TXN07256,Debit
TXN07257,Refund
TXN07258,Refund
TXN07259,Refund
TXN07260,Debit
TXN07261,Debit
TXN07262,Credit
TXN07263,Debit
TXN07264,Refund
TXN07265,Debit
TXN07266,Credit
TXN07267,Credit
TXN07268,Credit
TXN07269,Credit
TXN07270,Credit
TXN07271,Refund
TXN07272,Refund
TXN07273,Refund
TXN07274,Credit
TXN07275,Debit
TXN07276,Debit
TXN07277,Debit
TXN07278,Debit
TXN07279,Debit
TXN07280,Debit
TXN07281,Refund
TXN07282,Refund
TXN07283,Credit
TXN07284,Refund
TXN07285,Refund
TXN07286,Refund
TXN07287,Debit
TXN07288,Refund
TXN07289,Debit
TXN07290,Debit
TXN07291,Refund
TXN07292,Debit
TXN07293,Credit
TXN07294,Debit
TXN07295,Refund
TXN07296,Credit
TXN07297,Debit
TXN07298,Refund
TXN07299,Refund
TXN07300,Credit
TXN07301,Refund
TXN07302,Refund
TXN07303,Credit
TXN07304,Debit
TXN07305,Credit
TXN07306,Credit
TXN07307,Credit
TXN07308,Debit
TXN07309,Debit
TXN07310,Debit
TXN07311,Debit
TXN07312,Debit
TXN07313,Credit
TXN07314,Debit
TXN07315,Credit
TXN07316,Credit
TXN07317,Debit
TXN07318,Refund
TXN07319,Refund
TXN07320,Debit
TXN07321,Debit
TXN07322,Debit
TXN07323,Debit
TXN07324,Credit
TXN07325,Refund
TXN07326,Credit
TXN07327,Refund
TXN07328,Credit
TXN07329,Credit
TXN07330,Debit
TXN07331,Credit
TXN07332,Credit
TXN07333,Debit
TXN07334,Refund
TXN07335,Refund
TXN07336,Credit
TXN07337,Refund
TXN07338,Credit
TXN07339,Credit
TXN07340,Refund
TXN07341,Refund
TXN07342,Refund
TXN07343,Refund
TXN07344,Refund
TXN07345,Refund
TXN07346,Refund
TXN07347,Refund
TXN07348,Debit
TXN07349,Refund
TXN07350,Debit
TXN07351,Credit
TXN07352,Credit
TXN07353,Debit
TXN07354,Debit
TXN07355,Refund
TXN07356,Refund
TXN07357,Credit
TXN07358,Refund
TXN07359,Debit
TXN07360,Refund
TXN07361,Credit
TXN07362,Refund
TXN07363,Refund
TXN07364,Debit
TXN07365,Debit
TXN07366,Credit
TXN07367,Credit
TXN07368,Credit
TXN07369,Credit
TXN07370,Credit
TXN07371,Credit
TXN07372,Debit
TXN07373,Credit
TXN07374,Credit
TXN07375,Refund
TXN07376,Debit
TXN07377,Refund
TXN07378,Refund
TXN07379,Debit
TXN07380,Credit
TXN07381,Refund
TXN07382,Credit
TXN07383,Debit
TXN07384,Refund
TXN07385,Refund
TXN07386,Debit
TXN07387,Debit
TXN07388,Refund
TXN07389,Refund
TXN07390,Refund
TXN07391,Debit
TXN07392,Credit
TXN07393,Credit
TXN07394,Credit
TXN07395,Credit
TXN07396,Debit
TXN07397,Debit
TXN07398,Credit
TXN07399,Refund
TXN07400,Refund
TXN07401,Debit
TXN07402,Credit
TXN07403,Debit
TXN07404,Credit
TXN07405,Credit
TXN07406,Refund
TXN07407,Refund
TXN07408,Refund
TXN07409,Debit
TXN07410,Refund
TXN07411,Refund
TXN07412,Debit
TXN07413,Debit
TXN07414,Debit
TXN07415,Refund
TXN07416,Credit
TXN07417,Refund
TXN07418,Credit
TXN07419,Debit
TXN07420,Refund
TXN07421,Refund
TXN07422,Credit
TXN07423,Refund
TXN07424,Refund
TXN07425,Refund
TXN07426,Debit
TXN07427,Credit
TXN07428,Refund
TXN07429,Credit
TXN07430,Debit
TXN07431,Debit
TXN07432,Credit
TXN07433,Refund
TXN07434,Refund
TXN07435,Debit
TXN07436,Debit
TXN07437,Debit
TXN07438,Debit
TXN07439,Refund
TXN07440,Debit
TXN07441,Credit
TXN07442,Credit
TXN07443,Credit
TXN07444,Refund
TXN07445,Credit
TXN07446,Credit
TXN07447,Refund
TXN07448,Debit
TXN07449,Debit
TXN07450,Debit
TXN07451,Debit
TXN07452,Debit
TXN07453,Refund
TXN07454,Credit
TXN07455,Debit
TXN07456,Credit
TXN07457,Credit
TXN07458,Credit
TXN07459,Refund
TXN07460,Debit
TXN07461,Refund
TXN07462,Credit
TXN07463,Debit
TXN07464,Debit
TXN07465,Refund
TXN07466,Refund
TXN07467,Credit
TXN07468,Credit
TXN07469,Credit
TXN07470,Credit
TXN07471,Debit
TXN07472,Refund
TXN07473,Refund
TXN07474,Debit
TXN07475,Debit
TXN07476,Refund
TXN07477,Credit
TXN07478,Refund
TXN07479,Refund
TXN07480,Refund
TXN07481,Debit
TXN07482,Debit
TXN07483,Debit
TXN07484,Debit
TXN07485,Debit
TXN07486,Refund
TXN07487,Credit
TXN07488,Debit
TXN07489,Debit
TXN07490,Debit
TXN07491,Refund
TXN07492,Refund
TXN07493,Refund
TXN07494,Credit
TXN07495,Credit
TXN07496,Debit
TXN07497,Debit
TXN07498,Debit
TXN07499,Credit
TXN07500,Debit
TXN07501,Debit
TXN07502,Refund
TXN07503,Credit
TXN07504,Refund
TXN07505,Refund
TXN07506,Refund
TXN07507,Refund
TXN07508,Refund
TXN07509,Refund
TXN07510,Refund
TXN07511,Debit
TXN07512,Credit
TXN07513,Refund
TXN07514,Refund
TXN07515,Credit
TXN07516,Debit
TXN07517,Debit
TXN07518,Credit
TXN07519,Credit
TXN07520,Credit
TXN07521,Credit
TXN07522,Debit
TXN07523,Credit
TXN07524,Refund
TXN07525,Debit
TXN07526,Credit
TXN07527,Credit
TXN07528,Debit
TXN07529,Debit
TXN07530,Refund
TXN07531,Credit
TXN07532,Credit
TXN07533,Refund
TXN07534,Credit
TXN07535,Refund
TXN07536,Debit
TXN07537,Refund
TXN07538,Debit
TXN07539,Refund
TXN07540,Debit
TXN07541,Debit
TXN07542,Refund
TXN07543,Refund
TXN07544,Refund
TXN07545,Refund
TXN07546,Debit
TXN07547,Credit
TXN07548,Refund
TXN07549,Refund
TXN07550,Refund
TXN07551,Refund
TXN07552,Credit
TXN07553,Credit
TXN07554,Refund
TXN07555,Credit
TXN07556,Credit
TXN07557,Refund
TXN07558,Refund
TXN07559,Refund
TXN07560,Credit
TXN07561,Debit
TXN07562,Refund
TXN07563,Refund
TXN07564,Credit
TXN07565,Refund
TXN07566,Refund
TXN07567,Refund
TXN07568,Credit
TXN07569,Credit
TXN07570,Debit
TXN07571,Refund
TXN07572,Debit
TXN07573,Refund
TXN07574,Credit
TXN07575,Debit
TXN07576,Debit
TXN07577,Debit
TXN07578,Debit
TXN07579,Credit
TXN07580,Refund
TXN07581,Debit
TXN07582,Refund
TXN07583,Debit
TXN07584,Refund
TXN07585,Credit
TXN07586,Credit
TXN07587,Debit
TXN07588,Credit
TXN07589,Credit
TXN07590,Refund
TXN07591,Refund
TXN07592,Debit
TXN07593,Debit
TXN07594,Refund
TXN07595,Debit
TXN07596,Refund
TXN07597,Credit
TXN07598,Credit
TXN07599,Debit
TXN07600,Credit
TXN07601,Credit
TXN07602,Refund
TXN07603,Refund
TXN07604,Credit
TXN07605,Debit
TXN07606,Debit
TXN07607,Refund
TXN07608,Credit
TXN07609,Credit
TXN07610,Credit
TXN07611,Refund
TXN07612,Refund
TXN07613,Refund
TXN07614,Debit
TXN07615,Debit
TXN07616,Debit
TXN07617,Credit
TXN07618,Credit
TXN07619,Refund
TXN07620,Credit
TXN07621,Credit
TXN07622,Debit
TXN07623,Refund
TXN07624,Debit
TXN07625,Credit
TXN07626,Debit
TXN07627,Refund
TXN07628,Credit
TXN07629,Refund
TXN07630,Credit
TXN07631,Credit
TXN07632,Credit
TXN07633,Refund
TXN07634,Debit
TXN07635,Refund
TXN07636,Credit
TXN07637,Refund
TXN07638,Refund
TXN07639,Refund
TXN07640,Credit
TXN07641,Refund
TXN07642,Refund
TXN07643,Debit
TXN07644,Debit
TXN07645,Refund
TXN07646,Refund
TXN07647,Credit
TXN07648,Credit
TXN07649,Debit
TXN07650,Debit
TXN07651,Credit
TXN07652,Debit
TXN07653,Credit
TXN07654,Credit
TXN07655,Refund
TXN07656,Refund
TXN07657,Debit
TXN07658,Refund
TXN07659,Refund
TXN07660,Credit
TXN07661,Debit
TXN07662,Refund
TXN07663,Debit
TXN07664,Credit
TXN07665,Refund
TXN07666,Credit
TXN07667,Refund
TXN07668,Debit
TXN07669,Credit
TXN07670,Credit
TXN07671,Debit
TXN07672,Credit
TXN07673,Debit
TXN07674,Credit
TXN07675,Credit
TXN07676,Credit
TXN07677,Debit
TXN07678,Refund
TXN07679,Credit
TXN07680,Debit
TXN07681,Debit
TXN07682,Credit
TXN07683,Debit
TXN07684,Debit
TXN07685,Debit
TXN07686,Credit
TXN07687,Refund
TXN07688,Debit
TXN07689,Credit
TXN07690,Refund
TXN07691,Debit
TXN07692,Debit
TXN07693,Credit
TXN07694,Credit
TXN07695,Refund
TXN07696,Refund
TXN07697,Credit
TXN07698,Credit
TXN07699,Debit
TXN07700,Debit
TXN07701,Refund
TXN07702,Refund
TXN07703,Debit
TXN07704,Debit
TXN07705,Refund
TXN07706,Debit
TXN07707,Credit
TXN07708,Credit
TXN07709,Refund
TXN07710,Refund
TXN07711,Debit
TXN07712,Debit
TXN07713,Credit
TXN07714,Debit
TXN07715,Refund
TXN07716,Refund
TXN07717,Debit
TXN07718,Credit
TXN07719,Credit
TXN07720,Debit
TXN07721,Debit
TXN07722,Refund
TXN07723,Refund
TXN07724,Refund
TXN07725,Credit
TXN07726,Debit
TXN07727,Refund
TXN07728,Credit
TXN07729,Refund
TXN07730,Debit
TXN07731,Credit
TXN07732,Debit
TXN07733,Debit
TXN07734,Credit
TXN07735,Credit
TXN07736,Refund
TXN07737,Credit
TXN07738,Credit
TXN07739,Refund
TXN07740,Debit
TXN07741,Credit
TXN07742,Debit
TXN07743,Debit
TXN07744,Credit
TXN07745,Debit
TXN07746,Debit
TXN07747,Refund
TXN07748,Refund
TXN07749,Refund
TXN07750,Debit
TXN07751,Debit
TXN07752,Refund
TXN07753,Credit
TXN07754,Refund
TXN07755,Credit
TXN07756,Credit
TXN07757,Debit
TXN07758,Refund
TXN07759,Credit
TXN07760,Refund
TXN07761,Debit
TXN07762,Debit
TXN07763,Debit
TXN07764,Credit
TXN07765,Refund
TXN07766,Credit
TXN07767,Refund
TXN07768,Credit
TXN07769,Debit
TXN07770,Debit
TXN07771,Debit
TXN07772,Credit
TXN07773,Refund
TXN07774,Debit
TXN07775,Debit
TXN07776,Credit
TXN07777,Debit
TXN07778,Debit
TXN07779,Credit
TXN07780,Credit
TXN07781,Debit
TXN07782,Refund
TXN07783,Refund
TXN07784,Refund
TXN07785,Refund
TXN07786,Refund
TXN07787,Refund
TXN07788,Credit
TXN07789,Refund
TXN07790,Credit
TXN07791,Credit
TXN07792,Credit
TXN07793,Debit
TXN07794,Refund
TXN07795,Refund
TXN07796,Refund
TXN07797,Debit
TXN07798,Credit
TXN07799,Refund
TXN07800,Debit
TXN07801,Debit
TXN07802,Refund
TXN07803,Credit
TXN07804,Debit
TXN07805,Credit
TXN07806,Credit
TXN07807,Refund
TXN07808,Refund
TXN07809,Refund
TXN07810,Credit
TXN07811,Credit
TXN07812,Debit
TXN07813,Debit
TXN07814,Debit
TXN07815,Refund
TXN07816,Credit
TXN07817,Credit
TXN07818,Credit
TXN07819,Debit
TXN07820,Refund
TXN07821,Refund
TXN07822,Credit
TXN07823,Credit
TXN07824,Credit
TXN07825,Credit
TXN07826,Debit
TXN07827,Debit
TXN07828,Credit
TXN07829,Debit
TXN07830,Credit
TXN07831,Credit
TXN07832,Credit
TXN07833,Debit
TXN07834,Credit
TXN07835,Credit
TXN07836,Refund
TXN07837,Refund
TXN07838,Debit
TXN07839,Refund
TXN07840,Debit
TXN07841,Credit
TXN07842,Refund
TXN07843,Debit
TXN07844,Credit
TXN07845,Refund
TXN07846,Refund
TXN07847,Debit
TXN07848,Credit
TXN07849,Refund
TXN07850,Credit
TXN07851,Credit
TXN07852,Refund
TXN07853,Credit
TXN07854,Debit
TXN07855,Refund
TXN07856,Debit
TXN07857,Refund
TXN07858,Debit
TXN07859,Credit
TXN07860,Credit
TXN07861,Debit
TXN07862,Credit
TXN07863,Debit
TXN07864,Refund
TXN07865,Refund
TXN07866,Credit
TXN07867,Credit
TXN07868,Refund
TXN07869,Credit
TXN07870,Refund
TXN07871,Refund
TXN07872,Debit
TXN07873,Debit
TXN07874,Refund
TXN07875,Refund
TXN07876,Debit
TXN07877,Refund
TXN07878,Refund
TXN07879,Refund
TXN07880,Credit
TXN07881,Debit
TXN07882,Refund
TXN07883,Refund
TXN07884,Credit
TXN07885,Credit
TXN07886,Refund
TXN07887,Debit
TXN07888,Credit
TXN07889,Debit
TXN07890,Credit
TXN07891,Credit
TXN07892,Debit
TXN07893,Refund
TXN07894,Debit
TXN07895,Refund
TXN07896,Refund
TXN07897,Credit
TXN07898,Credit
TXN07899,Credit
TXN07900,Refund
TXN07901,Refund
TXN07902,Debit
TXN07903,Debit
TXN07904,Debit
TXN07905,Debit
TXN07906,Refund
TXN07907,Refund
TXN07908,Debit
TXN07909,Debit
TXN07910,Refund
TXN07911,Debit
TXN07912,Credit
TXN07913,Refund
TXN07914,Credit
TXN07915,Credit
TXN07916,Refund
TXN07917,Refund
TXN07918,Credit
TXN07919,Debit
TXN07920,Debit
TXN07921,Refund
TXN07922,Credit
TXN07923,Credit
TXN07924,Refund
TXN07925,Refund
TXN07926,Credit
TXN07927,Credit
TXN07928,Refund
TXN07929,Credit
TXN07930,Debit
TXN07931,Refund
TXN07932,Debit
TXN07933,Refund
TXN07934,Refund
TXN07935,Credit
TXN07936,Debit
TXN07937,Credit
TXN07938,Debit
TXN07939,Credit
TXN07940,Refund
TXN07941,Debit
TXN07942,Debit
TXN07943,Refund
TXN07944,Refund
TXN07945,Credit
TXN07946,Debit
TXN07947,Credit
TXN07948,Debit
TXN07949,Debit
TXN07950,Credit
TXN07951,Refund
TXN07952,Refund
TXN07953,Credit
TXN07954,Refund
TXN07955,Credit
TXN07956,Refund
TXN07957,Credit
TXN07958,Credit
TXN07959,Credit
TXN07960,Credit
TXN07961,Refund
TXN07962,Debit
TXN07963,Refund
TXN07964,Debit
TXN07965,Credit
TXN07966,Debit
TXN07967,Debit
TXN07968,Refund
TXN07969,Credit
TXN07970,Credit
TXN07971,Credit
TXN07972,Debit
TXN07973,Credit
TXN07974,Refund
TXN07975,Debit
TXN07976,Debit
TXN07977,Debit
TXN07978,Debit
TXN07979,Refund
TXN07980,Debit
TXN07981,Debit
TXN07982,Refund
TXN07983,Credit
TXN07984,Refund
TXN07985,Credit
TXN07986,Debit
TXN07987,Debit
TXN07988,Debit
TXN07989,Refund
TXN07990,Credit
TXN07991,Credit
TXN07992,Refund
TXN07993,Refund
TXN07994,Credit
TXN07995,Refund
TXN07996,Debit
TXN07997,Credit
TXN07998,Refund
TXN07999,Credit
TXN08000,Refund
TXN08001,Credit
TXN08002,Credit
TXN08003,Credit
TXN08004,Debit
TXN08005,Debit
TXN08006,Credit
TXN08007,Refund
TXN08008,Debit
TXN08009,Refund
TXN08010,Credit
TXN08011,Refund
TXN08012,Debit
TXN08013,Refund
TXN08014,Refund
TXN08015,Credit
TXN08016,Credit
TXN08017,Refund
TXN08018,Refund
TXN08019,Credit
TXN08020,Debit
TXN08021,Debit
TXN08022,Refund
TXN08023,Credit
TXN08024,Refund
TXN08025,Credit
TXN08026,Debit
TXN08027,Refund
TXN08028,Credit
TXN08029,Refund
TXN08030,Debit
TXN08031,Debit
TXN08032,Refund
TXN08033,Refund
TXN08034,Refund
TXN08035,Credit
TXN08036,Credit
TXN08037,Refund
TXN08038,Debit
TXN08039,Refund
TXN08040,Refund
TXN08041,Debit
TXN08042,Debit
TXN08043,Credit
TXN08044,Refund
TXN08045,Refund
TXN08046,Refund
TXN08047,Refund
TXN08048,Debit
TXN08049,Refund
TXN08050,Refund
TXN08051,Refund
TXN08052,Refund
TXN08053,Credit
TXN08054,Refund
TXN08055,Debit
TXN08056,Credit
TXN08057,Refund
TXN08058,Debit
TXN08059,Credit
TXN08060,Credit
TXN08061,Refund
TXN08062,Credit
TXN08063,Refund
TXN08064,Refund
TXN08065,Credit
TXN08066,Credit
TXN08067,Credit
TXN08068,Credit
TXN08069,Credit
TXN08070,Debit
TXN08071,Debit
TXN08072,Refund
TXN08073,Refund
TXN08074,Refund
TXN08075,Credit
TXN08076,Refund
TXN08077,Refund
TXN08078,Credit
TXN08079,Debit
TXN08080,Refund
TXN08081,Credit
TXN08082,Refund
TXN08083,Debit
TXN08084,Refund
TXN08085,Debit
TXN08086,Refund
TXN08087,Credit
TXN08088,Refund
TXN08089,Refund
TXN08090,Debit
TXN08091,Credit
TXN08092,Credit
TXN08093,Debit
TXN08094,Debit
TXN08095,Refund
TXN08096,Debit
TXN08097,Credit
TXN08098,Credit
TXN08099,Debit
TXN08100,Refund
TXN08101,Credit
TXN08102,Credit
TXN08103,Credit
TXN08104,Debit
TXN08105,Refund
TXN08106,Debit
TXN08107,Refund
TXN08108,Debit
TXN08109,Refund
TXN08110,Refund
TXN08111,Debit
TXN08112,Refund
TXN08113,Credit
TXN08114,Credit
TXN08115,Debit
TXN08116,Credit
TXN08117,Refund
TXN08118,Debit
TXN08119,Credit
TXN08120,Debit
TXN08121,Refund
TXN08122,Debit
TXN08123,Credit
TXN08124,Debit
TXN08125,Debit
TXN08126,Refund
TXN08127,Debit
TXN08128,Credit
TXN08129,Credit
TXN08130,Credit
TXN08131,Debit
TXN08132,Refund
TXN08133,Credit
TXN08134,Refund
TXN08135,Refund
TXN08136,Debit
TXN08137,Debit
TXN08138,Refund
TXN08139,Refund
TXN08140,Credit
TXN08141,Debit
TXN08142,Refund
TXN08143,Credit
TXN08144,Debit
TXN08145,Debit
TXN08146,Debit
TXN08147,Credit
TXN08148,Credit
TXN08149,Credit
TXN08150,Credit
TXN08151,Credit
TXN08152,Refund
TXN08153,Refund
TXN08154,Debit
TXN08155,Credit
TXN08156,Refund
TXN08157,Refund
TXN08158,Credit
TXN08159,Credit
TXN08160,Credit
TXN08161,Debit
TXN08162,Refund
TXN08163,Credit
TXN08164,Debit
TXN08165,Credit
TXN08166,Credit
TXN08167,Credit
TXN08168,Refund
TXN08169,Credit
TXN08170,Refund
TXN08171,Refund
TXN08172,Debit
TXN08173,Debit
TXN08174,Refund
TXN08175,Refund
TXN08176,Credit
TXN08177,Credit
TXN08178,Refund
TXN08179,Refund
TXN08180,Credit
TXN08181,Credit
TXN08182,Credit
TXN08183,Credit
TXN08184,Debit
TXN08185,Credit
TXN08186,Refund
TXN08187,Refund
TXN08188,Credit
TXN08189,Credit
TXN08190,Refund
TXN08191,Refund
TXN08192,Debit
TXN08193,Refund
TXN08194,Refund
TXN08195,Refund
TXN08196,Debit
TXN08197,Refund
TXN08198,Credit
TXN08199,Refund
TXN08200,Refund
TXN08201,Debit
TXN08202,Credit
TXN08203,Refund
TXN08204,Debit
TXN08205,Refund
TXN08206,Debit
TXN08207,Debit
TXN08208,Debit
TXN08209,Credit
TXN08210,Debit
TXN08211,Refund
TXN08212,Debit
TXN08213,Refund
TXN08214,Credit
TXN08215,Credit
TXN08216,Debit
TXN08217,Refund
TXN08218,Credit
TXN08219,Credit
TXN08220,Debit
TXN08221,Debit
TXN08222,Debit
TXN08223,Refund
TXN08224,Debit
TXN08225,Debit
TXN08226,Refund
TXN08227,Refund
TXN08228,Debit
TXN08229,Refund
TXN08230,Refund
TXN08231,Debit
TXN08232,Refund
TXN08233,Debit
TXN08234,Debit
TXN08235,Refund
TXN08236,Debit
TXN08237,Credit
TXN08238,Refund
TXN08239,Refund
TXN08240,Refund
TXN08241,Debit
TXN08242,Debit
TXN08243,Refund
TXN08244,Debit
TXN08245,Credit
TXN08246,Credit
TXN08247,Credit
TXN08248,Refund
TXN08249,Debit
TXN08250,Refund
TXN08251,Credit
TXN08252,Credit
TXN08253,Credit
TXN08254,Refund
TXN08255,Refund
TXN08256,Credit
TXN08257,Credit
TXN08258,Debit
TXN08259,Debit
TXN08260,Credit
TXN08261,Debit
TXN08262,Credit
TXN08263,Credit
TXN08264,Credit
TXN08265,Debit
TXN08266,Credit
TXN08267,Credit
TXN08268,Debit
TXN08269,Credit
TXN08270,Debit
TXN08271,Credit
TXN08272,Debit
TXN08273,Refund
TXN08274,Credit
TXN08275,Debit
TXN08276,Refund
TXN08277,Credit
TXN08278,Debit
TXN08279,Debit
TXN08280,Refund
TXN08281,Credit
TXN08282,Debit
TXN08283,Refund
TXN08284,Refund
TXN08285,Debit
TXN08286,Credit
TXN08287,Refund
TXN08288,Credit
TXN08289,Debit
TXN08290,Debit
TXN08291,Debit
TXN08292,Debit
TXN08293,Refund
TXN08294,Refund
TXN08295,Credit
TXN08296,Credit
TXN08297,Debit
TXN08298,Credit
TXN08299,Debit
TXN08300,Refund
TXN08301,Refund
TXN08302,Debit
TXN08303,Debit
TXN08304,Refund
TXN08305,Credit
TXN08306,Credit
TXN08307,Debit
TXN08308,Refund
TXN08309,Credit
TXN08310,Credit
TXN08311,Refund
TXN08312,Debit
TXN08313,Refund
TXN08314,Refund
TXN08315,Credit
TXN08316,Credit
TXN08317,Credit
TXN08318,Credit
TXN08319,Refund
TXN08320,Debit
TXN08321,Refund
TXN08322,Debit
TXN08323,Debit
TXN08324,Credit
TXN08325,Refund
TXN08326,Credit
TXN08327,Debit
TXN08328,Refund
TXN08329,Refund
TXN08330,Credit
TXN08331,Credit
TXN08332,Refund
TXN08333,Credit
TXN08334,Credit
TXN08335,Debit
TXN08336,Refund
TXN08337,Refund
TXN08338,Debit
TXN08339,Credit
TXN08340,Refund
TXN08341,Credit
TXN08342,Debit
TXN08343,Credit
TXN08344,Credit
TXN08345,Refund
TXN08346,Debit
TXN08347,Debit
TXN08348,Refund
TXN08349,Debit
TXN08350,Credit
TXN08351,Refund
TXN08352,Debit
TXN08353,Credit
TXN08354,Refund
TXN08355,Credit
TXN08356,Debit
TXN08357,Refund
TXN08358,Refund
TXN08359,Credit
TXN08360,Credit
TXN08361,Debit
TXN08362,Refund
TXN08363,Credit
TXN08364,Refund
TXN08365,Debit
TXN08366,Debit
TXN08367,Debit
TXN08368,Debit
TXN08369,Debit
TXN08370,Refund
TXN08371,Refund
TXN08372,Debit
TXN08373,Credit
TXN08374,Credit
TXN08375,Debit
TXN08376,Refund
TXN08377,Refund
TXN08378,Credit
TXN08379,Credit
TXN08380,Refund
TXN08381,Credit
TXN08382,Debit
TXN08383,Debit
TXN08384,Credit
TXN08385,Debit
TXN08386,Credit
